transaction_id,amount,payment_method,failure_reason,retry_count,customer_success_rate,previous_transaction_count,previous_failed_count,hour_of_day,day_of_week,is_subscription,days_since_last_payment,customer_tenure_days,payment_attempt_number,is_first_payment,customer_avg_transaction_amount,amount_vs_customer_average,recovered
txn_synth_008863,126.83,Card,exceeds_limit,0,0.9343252962138539,11,0,16,0,0,10,338,1,0,132.08,0.9602512901081699,1
txn_synth_008864,1065.7,Card,exceeds_limit,0,0.4493109808011025,29,16,20,2,0,11,452,1,0,850.22,1.253440271301072,0
txn_synth_008865,2372.97,UPI,exceeds_limit,0,0.7269201447482754,13,1,19,1,0,18,340,1,0,2535.42,0.935927771588424,0
txn_synth_008866,878.29,Card,insufficient_funds,0,0.4651636765379002,7,2,18,3,0,41,391,1,0,1040.73,0.843917242282655,0
txn_synth_008867,285.01,Card,temporary_network_failure,0,0.5284244747060477,8,6,17,3,1,34,461,1,0,305.76,0.932136285579007,0
txn_synth_008868,695.45,Card,insufficient_funds,0,0.8588698791521419,18,1,20,6,0,4,288,1,0,747.93,0.9298329933304857,0
txn_synth_008869,169.68,Card,invalid_card,0,0.9499539117532209,12,1,16,5,0,65,213,1,0,138.37,1.2262772836397136,0
txn_synth_008870,1915.93,Wallet,insufficient_funds,1,0.7031944865826766,26,6,20,3,0,69,616,2,0,4254.43,0.45033764699304574,0
txn_synth_008871,721.87,Card,temporary_network_failure,1,0.9243570656211929,4,0,16,0,0,31,180,2,0,732.56,0.985407325196471,0
txn_synth_008872,113.5,UPI,temporary_network_failure,1,0.8799504117615006,66,8,20,3,0,11,1000,2,0,160.56,0.7069008030081712,1
txn_synth_008873,492.42,Card,insufficient_funds,1,0.6692510407391076,48,18,21,3,1,25,807,2,0,448.47,1.0979998417285473,0
txn_synth_008874,1057.12,Netbanking,abandoned_otp,0,0.6124929457940944,7,2,18,2,0,1,217,1,0,922.21,1.1462898781590973,0
txn_synth_008875,476.73,Wallet,insufficient_funds,0,0.48182871889655254,2,0,21,3,0,9,250,1,0,660.22,0.7220774783848191,0
txn_synth_008876,504.77,UPI,abandoned_otp,1,0.5802517141934337,25,8,20,4,0,15,399,2,0,386.42,1.306272933433235,0
txn_synth_008877,195.51,Netbanking,abandoned_otp,2,0.6497341992151261,10,4,18,1,1,19,155,3,0,238.26,0.8205741282391451,1
txn_synth_008878,1172.09,Card,temporary_network_failure,0,0.9067823544514251,4,1,19,5,0,69,287,1,0,1507.99,0.7772531596545523,1
txn_synth_008879,347.77,Card,invalid_card,0,0.8892532984430931,24,3,18,6,0,32,498,1,0,231.09,1.5049114412172122,0
txn_synth_008880,76.98,Card,insufficient_funds,3,0.7664635777192242,7,2,21,2,0,4,146,4,0,31.54,2.440709435412354,0
txn_synth_008881,458.86,Card,insufficient_funds,1,0.7496857696711681,7,3,19,6,1,37,270,2,0,223.14,2.0563770701632578,0
txn_synth_008882,1774.28,Card,temporary_network_failure,0,0.7633686778059998,13,5,16,5,0,12,267,1,0,1351.01,1.3132989295912028,1
txn_synth_008883,451.72,Card,insufficient_funds,0,0.5109826568674252,8,3,17,1,0,45,138,1,0,418.57,1.079198196736551,1
txn_synth_008884,3781.91,UPI,insufficient_funds,0,0.5883196897907352,11,4,18,0,0,24,408,1,0,4732.83,0.7990800413302822,0
txn_synth_008885,1021.44,Netbanking,insufficient_funds,1,0.9419473018105581,16,1,15,4,0,30,296,2,0,1159.32,0.8810682048005021,0
txn_synth_008886,933.33,Card,insufficient_funds,0,0.9019783585280554,14,1,15,5,0,96,229,1,0,1275.66,0.731644789899779,1
txn_synth_008887,584.99,Card,exceeds_limit,0,0.7448398109773282,19,5,14,1,0,5,458,1,0,467.83,1.2504328228110035,0
txn_synth_008888,621.24,UPI,temporary_network_failure,1,0.4256773245651637,10,4,21,2,1,36,357,2,0,606.7,1.0239656992918131,1
txn_synth_008889,511.11,UPI,temporary_network_failure,0,0.863931190438164,5,0,18,4,1,36,94,1,0,527.26,0.9693699319240996,1
txn_synth_008890,491.63,Card,invalid_card,2,0.6060880049171409,8,2,18,4,0,80,130,3,0,350.58,1.402333236284636,0
txn_synth_008891,1131.01,Card,invalid_card,0,0.702766039937115,10,7,23,2,0,11,423,1,0,1784.21,0.6338995934676994,0
txn_synth_008892,260.91,UPI,insufficient_funds,1,0.5498156104482435,17,10,18,5,1,4,264,2,0,445.32,0.58589327706159,0
txn_synth_008893,226.81,Card,temporary_network_failure,0,0.49004346520899056,12,4,16,6,0,20,286,1,0,149.97,1.512369039649994,1
txn_synth_008894,216.33,Netbanking,insufficient_funds,0,0.8096216506647032,6,2,20,2,0,11,328,1,0,157.64,1.3723038967074415,1
txn_synth_008895,5144.35,Card,temporary_network_failure,0,0.7484239129396618,16,1,16,6,1,56,306,1,0,4870.61,1.0562024036902928,1
txn_synth_008896,1130.42,Card,temporary_network_failure,2,0.7084792649702296,8,2,16,2,0,56,226,3,0,1468.0,0.770040866689095,0
txn_synth_008897,901.89,UPI,insufficient_funds,0,0.4189995048303263,34,19,21,3,0,17,553,1,0,651.38,1.3845834783907478,0
txn_synth_008898,231.02,Wallet,temporary_network_failure,0,0.6457405020385905,17,3,15,5,0,6,294,1,0,91.82,2.516009309953245,1
txn_synth_008899,1240.59,UPI,temporary_network_failure,0,0.8676497538687203,13,4,21,1,0,3,261,1,0,1342.98,0.9237590960121588,1
txn_synth_008900,591.95,Card,exceeds_limit,0,0.7653944775496316,27,12,14,3,0,56,489,1,0,903.27,0.6553411421242692,0
txn_synth_008901,824.0,Card,exceeds_limit,0,0.8584825299173167,16,3,19,6,0,53,268,1,0,1335.84,0.6168403355428769,1
txn_synth_008902,250.48,UPI,temporary_network_failure,0,0.5449600172100499,6,1,20,2,0,10,147,1,0,153.17,1.6353070682700876,1
txn_synth_008903,780.76,Card,insufficient_funds,0,0.961765984042042,11,0,23,5,1,241,338,1,0,2034.55,0.38375070465827477,0
txn_synth_008904,435.36,UPI,insufficient_funds,0,0.9456445883318916,5,1,19,3,1,10,336,1,0,384.63,1.131892958638355,1
txn_synth_008905,309.32,UPI,insufficient_funds,0,0.9196375577887235,20,0,20,2,0,23,353,1,0,354.43,0.8727251961536778,0
txn_synth_008906,1385.9,Card,invalid_card,1,0.646771392603821,23,12,18,0,0,19,478,2,0,1311.92,1.0563906255229691,0
txn_synth_008907,142.92,Card,invalid_card,1,0.6182866815918224,7,2,19,2,0,27,116,2,0,138.49,1.0319877946430935,0
txn_synth_008908,1170.02,Netbanking,insufficient_funds,0,0.9498824102536109,9,1,19,4,0,2,143,1,0,1382.24,0.8464665988072505,1
txn_synth_008909,1318.81,UPI,temporary_network_failure,0,0.39815553111459223,18,11,16,4,0,8,480,1,0,927.8,1.421437794552298,1
txn_synth_008910,275.99,Netbanking,temporary_network_failure,0,0.6270799793805462,6,2,18,5,0,9,220,1,0,158.3,1.7434616712911135,1
txn_synth_008911,292.85,Card,insufficient_funds,0,0.5535254262242901,7,1,13,0,0,30,319,1,0,234.87,1.2468599119998336,0
txn_synth_008912,532.18,UPI,temporary_network_failure,1,0.7537930386837799,22,7,18,3,0,19,423,2,0,535.03,0.9946731773045777,1
txn_synth_008913,881.86,Card,insufficient_funds,0,0.8195100761166229,25,5,16,3,0,13,427,1,0,1083.21,0.8141172919921595,0
txn_synth_008914,570.86,Card,exceeds_limit,0,0.8087306450116465,8,1,18,2,0,14,276,1,0,777.92,0.7338286618954564,1
txn_synth_008915,1026.14,UPI,temporary_network_failure,0,0.6173405218853167,11,5,20,2,0,2,186,1,0,1075.05,0.9545044327751787,1
txn_synth_008916,3877.63,Netbanking,insufficient_funds,0,0.7204090969735167,10,3,17,1,0,18,165,1,0,2248.26,1.7247248906944705,1
txn_synth_008917,400.33,Card,temporary_network_failure,1,0.855725932999414,7,0,17,5,0,19,370,2,0,595.56,0.6721908678858408,1
txn_synth_008918,119.68,Netbanking,exceeds_limit,1,0.8489626893405624,11,3,17,1,0,59,572,2,0,145.6,0.8219779655234914,1
txn_synth_008919,1519.18,UPI,temporary_network_failure,1,0.6846010150308561,13,5,17,5,0,67,361,2,0,1730.4,0.8779357323281569,0
txn_synth_008920,3580.7,Card,invalid_card,1,0.5377676841229203,12,8,20,2,0,27,289,2,0,3665.4,0.9768920145771482,0
txn_synth_008921,985.12,Netbanking,abandoned_otp,0,0.8008938052983128,14,3,17,1,0,12,221,1,0,1191.84,0.8265538929172214,0
txn_synth_008922,224.14,UPI,insufficient_funds,0,0.48387495539269937,27,11,16,1,0,9,591,1,0,136.11,1.6467561790642729,0
txn_synth_008923,587.64,UPI,insufficient_funds,0,0.9474642058474134,8,0,20,3,0,29,146,1,0,943.81,0.6226253099392324,1
txn_synth_008924,217.34,UPI,temporary_network_failure,0,0.9334210600387142,9,0,20,3,0,22,193,1,0,238.51,0.911240580636427,1
txn_synth_008925,1265.04,UPI,temporary_network_failure,1,0.5533080961713503,16,6,19,0,0,3,320,2,0,1370.44,0.9230903875901871,0
txn_synth_008926,172.21,Netbanking,temporary_network_failure,2,0.4716839304241434,14,7,17,0,0,22,238,3,0,228.63,0.753225702959992,0
txn_synth_008927,492.69,Card,invalid_card,1,0.678738655985105,14,1,20,4,1,13,288,2,0,602.12,0.8182588052504682,0
txn_synth_008928,243.63,Card,invalid_card,0,0.8520669121840196,12,3,17,3,0,5,202,1,0,496.65,0.49054665276257625,0
txn_synth_008929,755.08,Netbanking,temporary_network_failure,0,0.853535359690277,4,1,16,3,0,0,232,1,0,539.93,1.3984775545260026,1
txn_synth_008930,461.12,Netbanking,temporary_network_failure,0,0.24277160258275995,8,4,18,6,0,39,161,1,0,389.18,1.1848501674071081,0
txn_synth_008931,793.74,Card,exceeds_limit,0,0.8380833058332439,8,1,14,3,0,0,122,1,0,434.42,1.8271257808773589,1
txn_synth_008932,680.18,Card,temporary_network_failure,0,0.6937600497640354,15,5,20,0,0,9,408,1,0,942.12,0.7219674699404802,1
txn_synth_008933,247.98,UPI,temporary_network_failure,0,0.8491480550462392,10,2,19,5,0,27,163,1,0,260.17,0.9531459832745519,1
txn_synth_008934,1244.98,Card,abandoned_otp,0,0.4421291227624338,20,10,13,6,1,17,633,1,0,1257.23,0.9902563493532898,1
txn_synth_008935,633.48,UPI,insufficient_funds,1,0.9361919037112661,19,2,20,2,0,3,315,2,0,588.12,1.077127098600165,1
txn_synth_008936,247.51,Card,invalid_card,0,0.9088176816067103,4,1,15,1,0,37,673,1,0,213.84,1.1574541172159503,0
txn_synth_008937,6253.69,UPI,temporary_network_failure,0,0.9306152742488778,25,1,21,2,0,26,529,1,0,4219.11,1.4822296610369732,1
txn_synth_008938,1071.09,Card,invalid_card,0,0.6405869140946016,10,2,21,3,0,44,199,1,0,1655.99,0.6467973801363692,0
txn_synth_008939,570.63,UPI,insufficient_funds,1,0.28250938596475833,50,34,16,0,1,0,751,2,0,330.76,1.725208558313927,0
txn_synth_008940,2738.61,UPI,temporary_network_failure,0,0.8051477262755798,6,0,17,3,0,19,124,1,0,4145.83,0.6605697757491992,1
txn_synth_008941,4195.7,UPI,temporary_network_failure,0,0.8591247559852931,19,1,17,4,0,46,389,1,0,3338.32,1.2568297788803056,1
txn_synth_008942,575.16,Card,insufficient_funds,1,0.7476935497317215,20,6,15,3,0,13,475,2,0,545.77,1.053850503804707,0
txn_synth_008943,941.43,Card,temporary_network_failure,0,0.7650888666457798,19,6,20,5,0,57,546,1,0,632.53,1.4883562599662268,1
txn_synth_008944,247.65,Card,insufficient_funds,2,0.8473748762201749,2,1,18,5,0,23,132,3,0,243.46,1.0172101775564701,0
txn_synth_008945,574.1,UPI,temporary_network_failure,1,0.6189737221684803,13,8,21,5,0,11,210,2,0,342.08,1.6782623457009374,0
txn_synth_008946,545.08,UPI,temporary_network_failure,0,0.9076594550349786,14,0,16,1,0,21,286,1,0,387.1,1.4081115626940957,0
txn_synth_008947,800.17,Card,insufficient_funds,0,0.8585482532658236,8,1,17,3,0,24,155,1,0,727.57,1.0997841980869991,0
txn_synth_008948,927.75,Netbanking,temporary_network_failure,0,0.7875261310692832,27,5,19,1,1,27,407,1,0,904.89,1.0252627277872148,1
txn_synth_008949,1164.25,Netbanking,insufficient_funds,1,0.6292796939647257,10,2,19,4,0,10,204,2,0,1281.55,0.9084702047639952,0
txn_synth_008950,843.57,UPI,temporary_network_failure,1,0.501488096393894,21,12,19,0,0,9,520,2,0,458.14,1.841293014334199,0
txn_synth_008951,198.2,Card,invalid_card,0,0.8708458024317567,7,1,21,3,0,70,167,1,0,191.94,1.0326143048549388,0
txn_synth_008952,260.22,Netbanking,temporary_network_failure,0,0.8157878426307134,8,1,20,6,0,16,373,1,0,153.38,1.6965704983328664,1
txn_synth_008953,385.13,Netbanking,temporary_network_failure,1,0.8783643506288917,8,2,17,5,0,4,294,2,0,266.17,1.446932357255425,1
txn_synth_008954,501.58,Wallet,insufficient_funds,0,0.9202253045648748,8,1,19,0,0,10,155,1,0,747.42,0.6710818459355938,1
txn_synth_008955,1902.22,Card,insufficient_funds,0,0.5983784676770503,30,11,22,3,0,37,564,1,0,2129.42,0.8933042758436368,0
txn_synth_008956,207.9,Wallet,insufficient_funds,0,0.4291546402000624,21,10,18,3,1,4,367,1,0,208.7,0.9961666987941209,0
txn_synth_008957,465.25,Card,insufficient_funds,0,0.7429442860688446,8,4,23,6,0,69,573,1,0,550.0,0.8459090755289259,1
txn_synth_008958,1725.05,UPI,temporary_network_failure,0,0.5596241660694734,24,8,15,6,0,3,466,1,0,1723.1,1.0011316754620645,1
txn_synth_008959,492.81,UPI,exceeds_limit,0,0.8400313695540436,9,0,18,4,0,5,467,1,0,404.7,1.2177167971900966,0
txn_synth_008960,1054.07,UPI,exceeds_limit,0,0.5808246969454087,21,8,15,4,0,4,654,1,0,883.58,1.1929536522674387,0
txn_synth_008961,578.51,UPI,temporary_network_failure,1,0.9080214486973718,6,0,15,2,1,44,165,2,0,655.02,0.8831943927941988,1
txn_synth_008962,859.87,Card,insufficient_funds,3,0.7192810358334706,24,6,20,0,0,7,374,4,0,726.23,1.1840188207039255,0
txn_synth_008963,529.29,Netbanking,abandoned_otp,0,0.7928262736435772,5,2,14,3,0,86,88,1,0,431.64,1.2262301634178907,1
txn_synth_008964,1296.04,UPI,temporary_network_failure,1,0.9373880338588849,7,1,20,4,0,15,217,2,0,1754.98,0.7384927421481,1
txn_synth_008965,141.87,Wallet,temporary_network_failure,0,0.6301832058935234,17,2,18,3,0,15,298,1,0,97.91,1.448983612605085,1
txn_synth_008966,462.52,Card,exceeds_limit,2,0.4632870044511472,9,4,22,5,0,9,199,3,0,318.98,1.4499968195499147,0
txn_synth_008967,894.78,UPI,exceeds_limit,0,0.42982462945804417,6,6,17,1,0,52,142,1,0,635.24,1.4085699671215608,0
txn_synth_008968,1134.21,UPI,temporary_network_failure,0,0.6178456304262596,8,4,16,2,0,39,408,1,0,706.07,1.606370450431679,1
txn_synth_008969,2960.02,UPI,temporary_network_failure,0,0.7234538905540364,26,5,20,3,1,10,495,1,0,5835.49,0.5072444636058935,1
txn_synth_008970,449.88,Netbanking,temporary_network_failure,2,0.6543681235778473,3,1,16,5,0,2,54,3,0,521.39,0.8628473721619638,1
txn_synth_008971,2920.42,Card,temporary_network_failure,0,0.7563365908344699,4,1,18,5,0,16,71,1,0,2815.29,1.0373425080991923,1
txn_synth_008972,344.12,Card,insufficient_funds,0,0.9700525952162772,5,0,19,2,0,6,179,1,0,636.86,0.5403385274575492,1
txn_synth_008973,2511.53,Netbanking,temporary_network_failure,1,0.8891204691213506,6,1,17,3,1,2,235,2,0,2190.81,1.1463933378686726,1
txn_synth_008974,1506.38,UPI,temporary_network_failure,0,0.8352660861400492,7,3,22,6,0,15,422,1,0,1350.07,1.1157791735555997,1
txn_synth_008975,266.81,Card,temporary_network_failure,0,0.5632973235408864,11,5,20,1,0,20,365,1,0,417.43,0.6391730196877795,1
txn_synth_008976,904.19,UPI,temporary_network_failure,1,0.6806351518841947,24,6,17,1,0,2,402,2,0,981.2,0.9215144626833015,1
txn_synth_008977,631.92,UPI,insufficient_funds,1,0.733175711729279,18,5,21,6,1,25,327,2,0,725.02,0.8715897372267009,0
txn_synth_008978,1243.37,UPI,insufficient_funds,1,0.6723555862268239,20,7,21,5,1,18,333,2,0,1654.48,0.7515170884415823,0
txn_synth_008979,532.05,Card,insufficient_funds,1,0.7597437360015197,19,5,19,0,0,2,292,2,0,393.37,1.352543372587046,0
txn_synth_008980,489.19,UPI,temporary_network_failure,2,0.4772607211354665,16,9,18,2,0,18,298,3,0,411.85,1.187786786747923,1
txn_synth_008981,2615.2,UPI,exceeds_limit,1,0.7231388965802484,17,4,19,5,0,21,304,2,0,2003.91,1.3050486234159786,0
txn_synth_008982,602.62,Netbanking,temporary_network_failure,0,0.8484844942731811,4,0,18,5,0,32,76,1,0,812.04,0.7421062910434673,1
txn_synth_008983,1519.93,Netbanking,exceeds_limit,0,0.7516923947697444,15,4,16,1,0,33,267,1,0,1521.74,0.998810565544636,1
txn_synth_008984,530.94,UPI,insufficient_funds,1,0.6686335448394359,10,4,18,0,0,0,150,2,0,792.81,0.6696938652426956,1
txn_synth_008985,3521.57,Card,temporary_network_failure,0,0.7633714442354772,48,9,15,1,0,28,1038,1,0,2774.8,1.269125698179596,1
txn_synth_008986,337.53,Card,temporary_network_failure,0,0.6410083435183044,15,5,18,5,0,0,347,1,0,339.95,0.9928812768677371,1
txn_synth_008987,359.91,Card,insufficient_funds,0,0.4360120965358869,16,8,21,0,0,20,247,1,0,375.76,0.9578187950335643,0
txn_synth_008988,3054.95,Card,exceeds_limit,1,0.7925848617760081,20,2,21,0,0,80,388,2,0,1748.42,1.7472632333920726,0
txn_synth_008989,426.26,Netbanking,temporary_network_failure,0,0.9207686578423544,5,0,19,4,0,4,99,1,0,471.52,0.904012535968516,1
txn_synth_008990,3298.01,Netbanking,insufficient_funds,1,0.7133788455260364,21,6,19,0,0,34,331,2,0,2511.98,1.3129125179622747,0
txn_synth_008991,1622.69,UPI,temporary_network_failure,1,0.7994467768599304,6,2,19,2,0,29,218,2,0,2216.78,0.7320031724753778,0
txn_synth_008992,569.84,Card,abandoned_otp,1,0.73713250530892,13,2,18,2,0,27,590,2,0,528.77,1.077670800581145,0
txn_synth_008993,108.5,Card,abandoned_otp,0,0.7183878413262067,12,3,18,5,1,16,320,1,0,69.0,1.5724635402226752,1
txn_synth_008994,652.42,Netbanking,insufficient_funds,0,0.6335405610314568,11,7,20,2,0,22,216,1,0,606.82,1.0751458245419427,0
txn_synth_008995,736.29,Netbanking,insufficient_funds,0,0.9404874288176939,9,0,20,6,0,23,478,1,0,1208.38,0.6093199108780357,1
txn_synth_008996,2137.13,Card,invalid_card,2,0.8534323430209125,14,7,18,2,0,20,389,3,0,2144.57,0.9965307684219643,0
txn_synth_008997,3256.63,UPI,temporary_network_failure,0,0.8479353268783587,7,2,16,3,0,12,312,1,0,2544.22,1.2800111575256419,1
txn_synth_008998,335.3,Card,exceeds_limit,0,0.740254387257671,13,3,15,6,0,11,465,1,0,407.59,0.8226403782565722,1
txn_synth_008999,1482.05,Card,temporary_network_failure,0,0.8185630953355909,9,1,20,5,0,27,353,1,0,1942.17,0.7630897358980432,1
txn_synth_009000,1429.96,Card,insufficient_funds,1,0.7858449354538851,10,1,16,6,0,2,174,2,0,1941.94,0.7363564232862168,0
txn_synth_009001,1945.77,UPI,insufficient_funds,2,0.7684638169791499,11,2,17,4,0,17,182,3,0,2386.09,0.8154637888115543,0
txn_synth_009002,1095.2,Card,insufficient_funds,1,0.3049453489033573,15,5,15,2,0,41,306,2,0,890.35,1.2300780453745377,0
txn_synth_009003,95.35,Card,abandoned_otp,0,0.5743093949394668,20,8,14,4,0,53,426,1,0,62.1,1.5354264838282632,1
txn_synth_009004,569.4,Card,insufficient_funds,0,0.899410897805479,15,2,18,0,0,22,285,1,0,390.58,1.4578319049149495,0
txn_synth_009005,209.41,Card,invalid_card,0,0.8937618223130006,31,3,19,0,0,61,499,1,0,191.61,1.0928969733888119,0
txn_synth_009006,543.15,UPI,insufficient_funds,2,0.6917603246767879,15,6,16,3,0,21,372,3,0,261.17,2.0796798223502,0
txn_synth_009007,1772.25,Card,abandoned_otp,1,0.8072050732158776,24,3,17,4,0,64,495,2,0,2244.25,0.7896847463977509,1
txn_synth_009008,902.48,Netbanking,insufficient_funds,1,0.6622841094904991,7,4,20,1,1,26,114,2,0,1014.09,0.8899407262674839,0
txn_synth_009009,2096.64,Card,insufficient_funds,0,0.6940769356966237,27,11,17,1,0,4,678,1,0,1560.31,1.3437329675273955,1
txn_synth_009010,936.13,Card,exceeds_limit,1,0.6443317826331121,19,8,17,0,0,1,951,2,0,808.04,1.1585193658913004,0
txn_synth_009011,181.58,Card,abandoned_otp,1,0.4982621392661991,9,4,18,2,0,0,347,2,0,256.44,0.7080798351240122,1
txn_synth_009012,53.47,Card,abandoned_otp,1,0.9331334958960237,7,1,19,6,1,40,327,2,0,61.3,0.8722673944098867,1
txn_synth_009013,771.86,Card,insufficient_funds,0,0.32060500322203445,6,3,19,2,0,35,181,1,0,472.84,1.6323914721175987,0
txn_synth_009014,537.04,Card,temporary_network_failure,0,0.7260126889374144,10,4,20,5,0,40,305,1,0,764.59,0.702389506763239,1
txn_synth_009015,250.4,Netbanking,exceeds_limit,1,0.9692891278255819,16,0,20,2,0,9,268,2,0,135.02,1.8545399307850738,0
txn_synth_009016,121.43,UPI,temporary_network_failure,2,0.6566937202341723,13,7,15,6,0,36,484,3,0,107.78,1.1266467687282642,1
txn_synth_009017,319.02,Netbanking,insufficient_funds,1,0.6935018521006985,15,3,17,1,0,27,230,2,0,353.95,0.9013137194147841,0
txn_synth_009018,547.58,Card,temporary_network_failure,1,0.5318098163960998,12,5,18,4,0,20,291,2,0,493.89,1.108708394405467,0
txn_synth_009019,1294.5,UPI,temporary_network_failure,0,0.7004658188434164,6,1,22,1,0,22,109,1,0,1442.14,0.8976243575684444,1
txn_synth_009020,803.22,Card,invalid_card,1,0.8198864073123171,13,3,15,5,0,21,422,2,0,511.93,1.569003544058689,0
txn_synth_009021,3321.15,Netbanking,temporary_network_failure,1,0.8610209474791564,7,1,17,5,0,81,132,2,0,3340.43,0.9942282849985532,1
txn_synth_009022,236.13,Wallet,insufficient_funds,1,0.7305941752624979,30,12,18,4,0,46,485,2,0,181.84,1.298559101487071,0
txn_synth_009023,1605.29,Netbanking,temporary_network_failure,1,0.7759800783385199,11,3,21,0,1,45,210,2,0,1963.08,0.8177404852693702,1
txn_synth_009024,697.36,Card,abandoned_otp,0,0.5115083345726597,23,12,19,5,1,5,549,1,0,939.62,0.7421723596541968,1
txn_synth_009025,1332.31,Card,invalid_card,1,0.918321216165904,8,2,17,3,0,1,165,2,0,928.2,1.4353695169643448,0
txn_synth_009026,429.87,Card,insufficient_funds,1,0.5383209547793428,9,4,20,0,0,0,194,2,0,340.58,1.2621703781146758,0
txn_synth_009027,1942.4,Card,abandoned_otp,1,0.550914444884837,19,8,16,4,0,82,565,2,0,1742.43,1.1147650056830691,1
txn_synth_009028,893.57,Card,temporary_network_failure,0,0.7235128340168419,14,1,20,1,0,15,221,1,0,1461.3,0.6114897651988657,1
txn_synth_009029,337.16,Card,insufficient_funds,3,0.8839842319092616,24,4,19,5,0,20,498,4,0,283.15,1.190746911857782,0
txn_synth_009030,657.19,Card,abandoned_otp,0,0.424964054440818,32,16,18,4,0,6,509,1,0,1031.42,0.6371701088095043,0
txn_synth_009031,523.45,UPI,insufficient_funds,0,0.6788108259806159,48,13,17,3,0,10,935,1,0,771.99,0.6780528157352711,0
txn_synth_009032,1084.83,UPI,insufficient_funds,0,0.8435109448549276,10,1,16,5,0,7,222,1,0,1196.79,0.9064497455155061,0
txn_synth_009033,204.43,Netbanking,abandoned_otp,0,0.47571152731364463,18,11,18,4,0,12,354,1,0,201.64,1.013836490089442,1
txn_synth_009034,645.9,Card,invalid_card,1,0.32931837473477543,17,13,17,1,1,18,367,2,0,560.68,1.1519939867305062,0
txn_synth_009035,987.63,Card,insufficient_funds,0,0.7895185818728867,6,0,20,6,0,24,242,1,0,636.93,1.550609932793087,0
txn_synth_009036,687.47,UPI,insufficient_funds,1,0.7488113534189039,22,9,17,0,0,4,508,2,0,747.61,0.9195569759693293,0
txn_synth_009037,2557.9,UPI,temporary_network_failure,1,0.4311599703044877,14,8,18,2,0,16,324,2,0,3950.11,0.6475515855316647,0
txn_synth_009038,1442.34,Card,abandoned_otp,0,0.5738511004100674,8,4,19,3,1,3,143,1,0,1110.12,1.2992649326265187,1
txn_synth_009039,660.18,Netbanking,temporary_network_failure,1,0.7311261405391456,2,0,19,3,0,18,144,2,0,918.12,0.719056324673721,1
txn_synth_009040,826.08,Card,insufficient_funds,1,0.6377771288594594,17,4,17,1,0,14,330,2,0,791.39,1.0438342531010723,0
txn_synth_009041,893.96,Card,insufficient_funds,1,0.9190949437174027,7,1,22,2,0,6,132,2,0,728.08,1.227832089497966,0
txn_synth_009042,995.55,UPI,insufficient_funds,1,0.8851798457219706,9,1,20,1,0,15,329,2,0,929.78,1.0707371521140792,0
txn_synth_009043,107.16,Card,invalid_card,0,0.8115708207175918,7,1,22,1,0,22,112,1,0,81.99,1.3069884977450301,0
txn_synth_009044,492.0,UPI,temporary_network_failure,0,0.8506727438025529,9,1,14,6,0,113,219,1,0,502.08,0.9799234986471579,0
txn_synth_009045,150.74,Card,abandoned_otp,0,0.8217162040340729,7,1,21,3,0,53,109,1,0,165.74,0.9094967473454357,1
txn_synth_009046,2388.17,Card,abandoned_otp,1,0.8997388008585419,36,4,19,6,0,6,544,2,0,2798.1,0.8534970127818984,1
txn_synth_009047,625.87,Wallet,insufficient_funds,0,0.6893052826661294,10,1,17,2,0,9,206,1,0,774.62,0.8079703492296824,0
txn_synth_009048,548.21,Card,insufficient_funds,3,0.7849941796925923,22,4,17,1,0,22,535,4,0,497.61,1.101686037224211,0
txn_synth_009049,1630.75,UPI,temporary_network_failure,1,0.6073448559893918,12,3,20,5,0,61,422,2,0,1137.89,1.4331350004557997,1
txn_synth_009050,1014.68,Card,abandoned_otp,2,0.4789442330610661,10,5,19,3,0,6,182,3,0,545.71,1.8593758249001149,0
txn_synth_009051,215.16,UPI,insufficient_funds,0,0.9156248101099564,15,1,17,0,0,5,289,1,0,206.32,1.042846013820957,0
txn_synth_009052,619.61,Card,exceeds_limit,0,0.6345498818061419,37,14,16,0,0,36,602,1,0,735.67,0.8422390359503714,0
txn_synth_009053,475.72,Netbanking,abandoned_otp,1,0.6523459670257995,10,1,21,6,0,23,194,2,0,587.84,0.8092678142135987,1
txn_synth_009054,116.22,Netbanking,insufficient_funds,0,0.9289220593431057,9,1,18,1,0,13,150,1,0,97.98,1.1861603198448336,0
txn_synth_009055,333.53,Card,insufficient_funds,0,0.8854839748576705,12,2,20,0,1,35,301,1,0,206.91,1.611956811562669,1
txn_synth_009056,553.61,Card,insufficient_funds,0,0.6367762372674998,5,3,18,4,0,3,108,1,0,564.9,0.9800141444500949,0
txn_synth_009057,592.91,Wallet,temporary_network_failure,1,0.6416705559590564,19,7,18,5,0,1,331,2,0,399.72,1.4833132822147181,0
txn_synth_009058,151.07,Netbanking,insufficient_funds,2,0.7928447049432251,5,0,18,3,0,8,137,3,0,264.34,0.5714988056480743,1
txn_synth_009059,2104.15,UPI,exceeds_limit,0,0.9058502128409522,4,0,19,0,0,20,312,1,0,1594.26,1.3198286269502553,1
txn_synth_009060,600.58,UPI,exceeds_limit,0,0.6688604723367644,7,3,18,4,0,34,227,1,0,666.42,0.9012034317516968,0
txn_synth_009061,690.59,Netbanking,temporary_network_failure,0,0.8914890605406068,5,0,21,4,1,24,173,1,0,834.89,0.8271628498704878,1
